source,category,gender,age_unit,age,l,m,s,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,879,1,91.090500000000006,0.036700000000000003,81.061000000000007,84.403999999999996,87.747,91.09,94.433999999999997,97.777000000000001,101.12
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,880,1,91.115600000000001,0.03671,81.081000000000003,84.426000000000002,87.771000000000001,91.116,94.46,97.805000000000007,101.15
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,881,1,91.140600000000006,0.036720000000000003,81.100999999999999,84.447000000000003,87.793999999999997,91.141000000000005,94.486999999999995,97.834000000000003,101.181
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,882,1,91.165599999999998,0.036729999999999999,81.12,84.468999999999994,87.816999999999993,91.165999999999997,94.513999999999996,97.863,101.211
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,883,1,91.190600000000003,0.036740000000000002,81.14,84.49,87.84,91.191000000000003,94.540999999999997,97.891000000000005,101.242
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,884,1,91.215500000000006,0.036749999999999998,81.159000000000006,84.510999999999996,87.863,91.215999999999994,94.567999999999998,97.92,101.27200000000001
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,885,1,91.240499999999997,0.036760000000000001,81.177999999999997,84.531999999999996,87.885999999999996,91.24,94.594999999999999,97.948999999999998,101.303
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,886,1,91.2654,0.036769999999999997,81.197999999999993,84.554000000000002,87.91,91.265000000000001,94.620999999999995,97.977000000000004,101.333
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,887,1,91.290300000000002,0.03678,81.216999999999999,84.575000000000003,87.933000000000007,91.29,94.647999999999996,98.006,101.363
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,888,1,91.315100000000001,0.036790000000000003,81.236999999999995,84.596000000000004,87.956000000000003,91.314999999999998,94.674999999999997,98.034000000000006,101.39400000000001
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,889,1,91.34,0.036799999999999999,81.256,84.617000000000004,87.978999999999999,91.34,94.700999999999993,98.063000000000002,101.42400000000001
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,890,1,91.364800000000002,0.036810000000000002,81.275000000000006,84.638999999999996,88.001999999999995,91.364999999999995,94.727999999999994,98.090999999999994,101.45399999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,891,1,91.389600000000002,0.036819999999999999,81.295000000000002,84.66,88.025000000000006,91.39,94.754999999999995,98.12,101.48399999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,892,1,91.414400000000001,0.036830000000000002,81.313999999999993,84.680999999999997,88.048000000000002,91.414000000000001,94.781000000000006,98.147999999999996,101.515
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,893,1,91.439099999999996,0.036839999999999998,81.332999999999998,84.701999999999998,88.07,91.438999999999993,94.808000000000007,98.176000000000002,101.545
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,894,1,91.463899999999995,0.036850000000000001,81.352999999999994,84.722999999999999,88.093000000000004,91.463999999999999,94.834000000000003,98.204999999999998,101.575
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,895,1,91.488600000000005,0.036859999999999997,81.372,84.744,88.116,91.489000000000004,94.861000000000004,98.233000000000004,101.605
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,896,1,91.513300000000001,0.03687,81.391000000000005,84.765000000000001,88.138999999999996,91.513000000000005,94.887,98.260999999999996,101.636
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,897,1,91.537899999999993,0.036880000000000003,81.41,84.786000000000001,88.162000000000006,91.537999999999997,94.914000000000001,98.29,101.666
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,898,1,91.562600000000003,0.036889999999999999,81.429000000000002,84.807000000000002,88.185000000000002,91.563000000000002,94.94,98.317999999999998,101.696
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,899,1,91.587199999999996,0.036900000000000002,81.447999999999993,84.828000000000003,88.207999999999998,91.587000000000003,94.966999999999999,98.346000000000004,101.726
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,900,1,91.611800000000002,0.036909999999999998,81.468000000000004,84.849000000000004,88.23,91.611999999999995,94.992999999999995,98.375,101.756
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,901,1,91.636399999999995,0.036920000000000001,81.486999999999995,84.87,88.253,91.635999999999996,95.02,98.403000000000006,101.786
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,902,1,91.660899999999998,0.036929999999999998,81.506,84.891000000000005,88.275999999999996,91.661000000000001,95.046000000000006,98.430999999999997,101.816
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,903,1,91.685500000000005,0.036940000000000001,81.525000000000006,84.912000000000006,88.299000000000007,91.686000000000007,95.072000000000003,98.459000000000003,101.846
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,904,1,91.71,0.036949999999999997,81.543999999999997,84.933000000000007,88.320999999999998,91.71,95.099000000000004,98.486999999999995,101.876
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,905,1,91.734499999999997,0.03696,81.563000000000002,84.953000000000003,88.343999999999994,91.733999999999995,95.125,98.516000000000005,101.90600000000001
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,906,1,91.759,0.036970000000000003,81.581999999999994,84.974000000000004,88.367000000000004,91.759,95.150999999999996,98.543999999999997,101.93600000000001
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,907,1,91.7834,0.036979999999999999,81.600999999999999,84.995000000000005,88.388999999999996,91.783000000000001,95.177999999999997,98.572000000000003,101.96599999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,908,1,91.8078,0.036990000000000002,81.62,85.016000000000005,88.412000000000006,91.808000000000007,95.203999999999994,98.6,101.996
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,909,1,91.832300000000004,0.036999999999999998,81.638999999999996,85.037000000000006,88.435000000000002,91.831999999999994,95.23,98.628,102.026
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,910,1,91.8566,0.037010000000000001,81.658000000000001,85.057000000000002,88.456999999999994,91.856999999999999,95.256,98.656000000000006,102.05500000000001
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,911,1,91.881,0.037019999999999997,81.677000000000007,85.078000000000003,88.48,91.881,95.281999999999996,98.683999999999997,102.08499999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,912,1,91.905299999999997,0.03703,81.695999999999998,85.099000000000004,88.501999999999995,91.905000000000001,95.308999999999997,98.712000000000003,102.11499999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,913,1,91.929699999999997,0.037039999999999997,81.713999999999999,85.12,88.525000000000006,91.93,95.334999999999994,98.74,102.145
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,914,1,91.953999999999994,0.03705,81.733000000000004,85.14,88.546999999999997,91.953999999999994,95.361000000000004,98.768000000000001,102.175
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,915,1,91.978300000000004,0.037060000000000003,81.751999999999995,85.161000000000001,88.57,91.977999999999994,95.387,98.796000000000006,102.20399999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,916,1,92.002499999999998,0.037069999999999999,81.771000000000001,85.180999999999997,88.591999999999999,92.001999999999995,95.412999999999997,98.823999999999998,102.23399999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,917,1,92.026799999999994,0.037080000000000002,81.790000000000006,85.201999999999998,88.614000000000004,92.027000000000001,95.438999999999993,98.852000000000004,102.264
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,918,1,92.051000000000002,0.037089999999999998,81.808000000000007,85.222999999999999,88.637,92.051000000000002,95.465000000000003,98.879000000000005,102.294
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,919,1,92.075199999999995,0.037100000000000001,81.826999999999998,85.242999999999995,88.659000000000006,92.075000000000003,95.491,98.906999999999996,102.32299999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,920,1,92.099299999999999,0.037109999999999997,81.846000000000004,85.263999999999996,88.680999999999997,92.099000000000004,95.516999999999996,98.935000000000002,102.35299999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx,expanded,male,day,921,1,92.123500000000007,0.037109999999999997,81.867000000000004,85.286000000000001,88.704999999999998,92.123999999999995,95.542000000000002,98.960999999999999,102.38
